,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,contact_number,cluster
616,Surat Car Garage 22,008 Page Divide Suite 690,Surat,Gujarat,395003,21.183216,72.818282,4.9,346,1,9723400795,0
617,Jai Hind Auto Repairs 19,98196 Julia Curve,Surat,Gujarat,395001,21.215328,72.755508,4.6,346,1,7339022069,3
618,Sai Baba Car Clinic 29,0233 Barr Meadow Apt. 835,Surat,Gujarat,395010,21.217454,72.798993,3.4,345,0,7740437514,3
619,Jai Hind Auto Repairs 31,274 Alexandra Corners Suite 376,Surat,Gujarat,395002,21.207097,72.825037,2.4,345,1,8145822525,1
620,Royal Auto Solutions 39,7709 Victoria Shore Suite 618,Surat,Gujarat,395002,21.174249,72.843459,4.8,344,0,8491744330,0
621,Krishna Auto Works 17,588 Rivas Glens,Surat,Gujarat,395010,21.203412,72.886039,3.8,344,0,7444868678,2
622,Jai Hind Auto Repairs 33,417 Yang Ridge Apt. 617,Surat,Gujarat,395006,21.230699,72.823103,3.6,344,0,7674013857,1
623,Mahalaxmi Auto Service 75,63510 Maureen Unions Suite 627,Surat,Gujarat,395008,21.170924,72.762211,3.4,344,0,7676996431,5
624,Sai Baba Car Clinic 79,"PSC 9806, Box 9901",Surat,Gujarat,395009,21.150782,72.872566,2.9,344,0,8353878172,4
625,Surat Car Garage 44,819 Taylor Mountain Suite 281,Surat,Gujarat,395004,21.180507,72.786022,4.4,343,0,7991427456,5
626,Gujarat Car Care 14,62607 Combs Corner Apt. 415,Surat,Gujarat,395010,21.227134,72.806837,3.5,343,0,9514911596,1
627,Gujarat Car Care 20,2967 Diane Club,Surat,Gujarat,395008,21.225276,72.811942,3.1,343,1,8785209744,1
628,Speedy Motors 13,60736 Sean Locks Apt. 369,Surat,Gujarat,395007,21.184514,72.803605,3.1,343,0,7386107482,0
629,Surat Car Garage 62,8016 Mitchell Center Apt. 734,Surat,Gujarat,395009,21.17409,72.781746,4.3,342,0,7274024387,5
630,Sai Baba Car Clinic 2,087 Paul Lane Apt. 668,Surat,Gujarat,395002,21.210382,72.88652,4.2,342,1,7555237280,2
631,Speedy Motors 44,9783 Lucas Parkways Apt. 571,Surat,Gujarat,395001,21.177284,72.899265,4.0,342,0,8181036133,4
632,Mahalaxmi Auto Service 49,11096 Tyler Terrace,Surat,Gujarat,395001,21.226826,72.886838,3.7,342,0,7314456396,2
633,Speedy Motors 1,Unit 1617 Box 4690,Surat,Gujarat,395006,21.22822,72.826134,2.8,342,1,7811954683,1
634,Royal Auto Solutions 95,Unit 3560 Box 2293,Surat,Gujarat,395008,21.226368,72.77269,4.6,341,1,7168416281,3
635,Surat Car Garage 2,462 Victoria Turnpike,Surat,Gujarat,395003,21.21558,72.819024,3.2,341,1,9226460002,1
636,Gujarat Car Care 39,972 Nicole Throughway,Surat,Gujarat,395002,21.240057,72.811051,3.1,341,0,8675859566,1
637,Sai Baba Car Clinic 77,USS Lewis,Surat,Gujarat,395005,21.185165,72.836688,2.6,341,1,8997429996,0
638,Royal Auto Solutions 29,3814 Webb Greens,Surat,Gujarat,395010,21.221785,72.751963,4.8,340,1,8402691624,3
639,Perfect Wheels Garage 59,483 Robles Burg Suite 344,Surat,Gujarat,395010,21.17628,72.815979,4.2,340,1,9779923616,0
640,Shree Ganesh Auto Care 17,844 Debra Loaf Suite 884,Surat,Gujarat,395008,21.168059,72.756558,3.0,340,0,9524362814,5
641,Surat Car Garage 37,4989 Kristin Common Suite 085,Surat,Gujarat,395009,21.238014,72.881684,2.8,340,1,7463562653,2
642,Krishna Auto Works 63,3275 Mccormick Harbor,Surat,Gujarat,395002,21.238759,72.816103,2.2,340,1,9788183070,1
643,Speedy Motors 47,44225 Christopher Locks,Surat,Gujarat,395002,21.185198,72.825847,4.7,339,1,9586046880,0
644,Shree Ganesh Auto Care 63,209 Parsons Garden Suite 186,Surat,Gujarat,395003,21.169513,72.807592,3.7,339,1,9497900625,0
645,Perfect Wheels Garage 5,1612 Johns Fords,Surat,Gujarat,395009,21.176062,72.884098,3.6,339,0,9961074506,4
646,Surat Car Garage 100,3641 Carter Coves,Surat,Gujarat,395008,21.23649,72.847547,2.8,339,1,7220353463,1
647,Jai Hind Auto Repairs 6,917 Hamilton Passage,Surat,Gujarat,395001,21.162768,72.837678,3.5,338,1,7936079179,0
648,Shree Ganesh Auto Care 63,6766 Gaines Grove Suite 350,Surat,Gujarat,395002,21.150635,72.776912,2.3,338,1,7511026420,5
649,Perfect Wheels Garage 1,409 Robert Knoll,Surat,Gujarat,395010,21.185542,72.898149,4.8,337,1,7196374439,4
650,Surat Car Garage 48,751 Robinson Meadow,Surat,Gujarat,395004,21.152819,72.889624,4.5,337,1,8883095864,4
651,Perfect Wheels Garage 97,2478 Oconnor Courts,Surat,Gujarat,395010,21.20305,72.899495,4.5,337,0,9453254260,2
652,Speedy Motors 75,00953 Barry Mall,Surat,Gujarat,395001,21.215706,72.772511,4.3,337,0,8147926230,3
653,Sai Baba Car Clinic 7,8135 Samantha Road Suite 486,Surat,Gujarat,395004,21.248954,72.781496,2.3,337,1,7111978192,3
654,Mahalaxmi Auto Service 47,399 Cameron Crossroad,Surat,Gujarat,395007,21.196967,72.818197,2.1,337,1,9978176137,0
655,Krishna Auto Works 41,USCGC Adams,Surat,Gujarat,395007,21.232725,72.774724,4.4,336,1,7279000325,3
656,Mahalaxmi Auto Service 10,5797 Nathaniel Way,Surat,Gujarat,395001,21.214886,72.886622,4.8,335,1,7428046796,2
657,Sai Baba Car Clinic 47,19976 Cook Grove Suite 551,Surat,Gujarat,395005,21.197853,72.775281,4.6,335,0,7353074459,5
658,Speedy Motors 53,3375 Hoover Well,Surat,Gujarat,395008,21.236384,72.758126,4.0,335,0,9350673684,3
659,Sai Baba Car Clinic 68,5792 Benjamin Branch Apt. 449,Surat,Gujarat,395010,21.199362,72.815035,4.0,335,0,8437147206,0
660,Sai Baba Car Clinic 27,USNS Newton,Surat,Gujarat,395009,21.210693,72.778297,3.2,335,0,8830435359,3
661,Krishna Auto Works 49,984 Kline Prairie Suite 990,Surat,Gujarat,395010,21.246121,72.764585,3.1,335,0,7467469251,3
662,Sai Baba Car Clinic 19,46074 Cardenas Key Suite 347,Surat,Gujarat,395006,21.197522,72.805161,2.9,335,0,9783103840,0
663,Sai Baba Car Clinic 59,USS Sullivan,Surat,Gujarat,395002,21.206421,72.751653,2.9,335,1,9413898870,3
664,Krishna Auto Works 41,84907 Amanda Plaza Suite 136,Surat,Gujarat,395005,21.188237,72.776935,2.7,335,0,9494694766,5
665,Jai Hind Auto Repairs 52,6741 Adam Skyway,Surat,Gujarat,395001,21.239583,72.887705,2.1,335,0,7601329691,2
666,Surat Car Garage 100,8969 Alexa Lakes Suite 232,Surat,Gujarat,395009,21.157505,72.858536,4.7,334,0,8922350288,4
667,Mahalaxmi Auto Service 44,584 Mary Wells Apt. 417,Surat,Gujarat,395009,21.185429,72.865798,4.2,334,1,7800871418,4
668,Mahalaxmi Auto Service 10,"PSC 0187, Box 2600",Surat,Gujarat,395006,21.16853,72.859497,4.7,333,1,7183722222,4
669,Speedy Motors 82,60082 William Shoal,Surat,Gujarat,395002,21.195718,72.812656,4.7,333,1,7408076066,0
670,Speedy Motors 54,5952 Charles Rapids,Surat,Gujarat,395007,21.247049,72.805972,3.5,333,0,9930687715,1
671,Shree Ganesh Auto Care 98,776 Robert Vista,Surat,Gujarat,395001,21.214137,72.777561,3.3,333,0,9389204763,3
672,Speedy Motors 43,824 Terri Plaza,Surat,Gujarat,395005,21.236435,72.895033,2.8,333,1,9555269216,2
673,Shree Ganesh Auto Care 24,6504 Thompson Cliff,Surat,Gujarat,395010,21.181822,72.871321,3.8,332,0,9784690972,4
674,Sai Baba Car Clinic 81,98266 Hayes Fall,Surat,Gujarat,395009,21.226711,72.813536,3.2,332,0,8510245295,1
675,Jai Hind Auto Repairs 48,09307 Boyd Street Suite 909,Surat,Gujarat,395006,21.22262,72.831115,3.0,332,1,7700513369,1
676,Krishna Auto Works 79,9280 Monica Station,Surat,Gujarat,395001,21.217368,72.800989,2.9,332,0,9812910722,1
677,Perfect Wheels Garage 92,7821 Cohen Ramp,Surat,Gujarat,395006,21.157296,72.780541,2.6,332,0,9732612730,5
678,Krishna Auto Works 22,73214 King Unions Suite 936,Surat,Gujarat,395005,21.170737,72.756695,2.1,332,1,9350708668,5
679,Jai Hind Auto Repairs 34,1963 Shawn Mountain Suite 991,Surat,Gujarat,395003,21.201664,72.810818,4.9,331,0,8799926781,0
680,Royal Auto Solutions 53,356 Dickson Squares Apt. 568,Surat,Gujarat,395007,21.180335,72.861841,4.5,331,1,7505699276,4
681,Surat Car Garage 38,021 Strickland Brook,Surat,Gujarat,395010,21.198033,72.764548,2.6,331,1,8278716117,5
682,Krishna Auto Works 20,676 Smith Flat,Surat,Gujarat,395008,21.203645,72.80402,2.4,331,0,7497445250,0
683,Royal Auto Solutions 90,8963 Daniel Cliffs Apt. 335,Surat,Gujarat,395007,21.152054,72.828776,4.1,330,0,8300292560,0
684,Royal Auto Solutions 64,01986 Thompson Curve Apt. 839,Surat,Gujarat,395007,21.198129,72.895927,3.8,330,1,7234970804,2
685,Sai Baba Car Clinic 23,05498 Susan Groves Apt. 884,Surat,Gujarat,395005,21.185689,72.752628,3.0,330,0,8211746925,5
686,Surat Car Garage 24,06689 Emily Unions,Surat,Gujarat,395005,21.190143,72.783996,5.0,329,0,8817702268,5
687,Speedy Motors 16,240 Laura Square Apt. 678,Surat,Gujarat,395004,21.224768,72.877422,4.8,329,1,7223289278,2
688,Mahalaxmi Auto Service 93,Unit 0920 Box 7115,Surat,Gujarat,395001,21.248824,72.891499,4.6,329,1,8254573943,2
689,Sai Baba Car Clinic 65,33092 David Skyway,Surat,Gujarat,395008,21.175112,72.886224,2.2,329,1,7579463942,4
690,Shree Ganesh Auto Care 74,54390 Green Ports,Surat,Gujarat,395001,21.236319,72.889136,5.0,328,1,9253552714,2
691,Sai Baba Car Clinic 74,"PSC 9789, Box 2594",Surat,Gujarat,395009,21.204793,72.885199,4.2,328,1,7448171890,2
692,Royal Auto Solutions 75,57846 Brown Pike,Surat,Gujarat,395006,21.184886,72.846274,3.3,328,0,8125772717,4
693,Shree Ganesh Auto Care 76,011 Amy Village Suite 982,Surat,Gujarat,395009,21.173011,72.783033,2.2,328,0,9817521449,5
694,Royal Auto Solutions 22,07155 Ferguson Parks Apt. 940,Surat,Gujarat,395003,21.214849,72.835352,4.6,327,0,8864770139,1
695,Perfect Wheels Garage 90,55799 Eric Streets,Surat,Gujarat,395004,21.211205,72.766395,4.2,327,0,7372633762,3
696,Jai Hind Auto Repairs 39,472 Young Point,Surat,Gujarat,395004,21.237504,72.850196,3.5,327,1,8986766104,1
697,Gujarat Car Care 25,USNV Pineda,Surat,Gujarat,395009,21.179418,72.772285,2.7,327,1,7872310860,5
698,Jai Hind Auto Repairs 99,673 Terry Valleys,Surat,Gujarat,395009,21.203321,72.84404,2.6,327,0,8379138846,1
699,Royal Auto Solutions 46,941 Lisa Lodge Suite 106,Surat,Gujarat,395008,21.205629,72.774644,4.2,326,0,9329065835,3
700,Sai Baba Car Clinic 43,3659 Delacruz Place Apt. 785,Surat,Gujarat,395008,21.165451,72.758381,4.1,326,0,7177429931,5
701,Sai Baba Car Clinic 38,9666 Dana River,Surat,Gujarat,395009,21.213895,72.761524,2.6,326,0,8361902974,3
702,Perfect Wheels Garage 37,"PSC 0253, Box 0843",Surat,Gujarat,395006,21.163548,72.864528,2.9,325,1,9944110549,4
703,Shree Ganesh Auto Care 56,3551 Dean Drives,Surat,Gujarat,395009,21.205029,72.815436,2.3,325,1,8500923228,1
704,Perfect Wheels Garage 21,289 Daniel Branch Suite 524,Surat,Gujarat,395007,21.232843,72.783089,2.2,325,0,7458177641,3
705,Royal Auto Solutions 36,7318 Heather Lodge,Surat,Gujarat,395009,21.195816,72.88102,4.4,324,1,8976618595,4
706,Royal Auto Solutions 26,2662 Taylor Trail,Surat,Gujarat,395003,21.245796,72.796134,2.2,324,1,8653670237,3
707,Sai Baba Car Clinic 31,64361 Aaron Neck,Surat,Gujarat,395005,21.162185,72.785766,3.9,323,1,7281983213,5
708,Mahalaxmi Auto Service 99,63186 Martinez Lights,Surat,Gujarat,395002,21.165058,72.873654,2.9,323,0,7714418042,4
709,Jai Hind Auto Repairs 9,764 Ana Field Suite 805,Surat,Gujarat,395001,21.156278,72.801633,4.2,322,1,9206703575,0
710,Krishna Auto Works 37,45650 Williams Points Apt. 584,Surat,Gujarat,395004,21.210706,72.802848,3.9,322,1,8566357411,1
711,Gujarat Car Care 73,135 Margaret Trail,Surat,Gujarat,395006,21.235936,72.893357,2.6,322,1,9639026669,2
712,Sai Baba Car Clinic 99,38166 Finley Locks Apt. 282,Surat,Gujarat,395001,21.164834,72.792657,4.9,321,0,9964685357,5
713,Speedy Motors 79,36502 Richards Locks,Surat,Gujarat,395007,21.2087,72.802189,4.5,321,0,8346693137,1
714,Speedy Motors 75,2240 Oliver Station Apt. 082,Surat,Gujarat,395007,21.247425,72.811544,3.9,321,0,9597440348,1
715,Shree Ganesh Auto Care 83,92644 Gregory Alley Suite 902,Surat,Gujarat,395010,21.176466,72.781621,3.7,321,0,8612832747,5
716,Sai Baba Car Clinic 21,101 John Track,Surat,Gujarat,395008,21.204678,72.862807,3.3,320,1,7501659880,2
717,Mahalaxmi Auto Service 18,24754 Jacobs Corners,Surat,Gujarat,395006,21.243137,72.79778,3.2,320,1,9293558877,3
718,Jai Hind Auto Repairs 52,635 Albert Tunnel Apt. 761,Surat,Gujarat,395010,21.191154,72.83675,2.8,320,0,8364746154,0
719,Royal Auto Solutions 65,118 Patricia Via Suite 156,Surat,Gujarat,395001,21.216268,72.877197,4.4,319,0,9451325820,2
720,Jai Hind Auto Repairs 13,3111 Johnson Flats,Surat,Gujarat,395004,21.200834,72.867912,4.4,319,0,9464142453,4
721,Krishna Auto Works 61,12315 Peterson Canyon Suite 705,Surat,Gujarat,395005,21.16282,72.848456,3.1,319,0,9168167629,4
722,Royal Auto Solutions 29,27104 James Court Suite 510,Surat,Gujarat,395005,21.210364,72.868432,3.9,318,0,8389622516,2
723,Gujarat Car Care 43,20502 Ortega Port Suite 239,Surat,Gujarat,395001,21.154792,72.759933,3.6,318,1,8869841271,5
724,Jai Hind Auto Repairs 94,4980 Roberts Branch,Surat,Gujarat,395007,21.225581,72.813008,2.2,318,1,7404361467,1
725,Surat Car Garage 35,21401 Rhonda Gardens,Surat,Gujarat,395010,21.179143,72.875527,2.2,318,1,8829490444,4
726,Sai Baba Car Clinic 34,8895 Nicholas Prairie,Surat,Gujarat,395003,21.194057,72.823758,4.8,317,1,9428276647,0
727,Jai Hind Auto Repairs 99,3706 Miller Terrace Suite 564,Surat,Gujarat,395004,21.186913,72.800978,4.5,317,1,7876935123,0
728,Surat Car Garage 7,"PSC 4383, Box 6404",Surat,Gujarat,395002,21.191696,72.776737,4.0,317,0,9662608481,5
729,Krishna Auto Works 39,77889 Michael Haven,Surat,Gujarat,395010,21.249003,72.795807,3.9,317,0,8266780566,3
730,Jai Hind Auto Repairs 99,5294 Frye Trafficway,Surat,Gujarat,395003,21.249342,72.825243,5.0,316,1,9528284560,1
731,Jai Hind Auto Repairs 65,7468 Moore Hill Apt. 098,Surat,Gujarat,395002,21.237052,72.794767,3.9,316,0,9893231451,3
732,Jai Hind Auto Repairs 33,11987 Esparza Court Suite 868,Surat,Gujarat,395007,21.196365,72.81804,3.1,315,1,7103478459,0
733,Shree Ganesh Auto Care 39,864 Heather Radial Apt. 569,Surat,Gujarat,395007,21.216166,72.849372,2.8,315,0,8174682372,1
734,Sai Baba Car Clinic 96,6827 Fisher Street,Surat,Gujarat,395008,21.227403,72.79813,4.2,314,0,7407203870,3
735,Jai Hind Auto Repairs 44,11669 April Field,Surat,Gujarat,395004,21.181348,72.847952,4.1,314,1,8855683942,4
736,Speedy Motors 99,42898 Archer Burg Suite 504,Surat,Gujarat,395001,21.180295,72.788797,3.9,314,1,9349332203,5
737,Speedy Motors 99,79805 Schneider Fort,Surat,Gujarat,395007,21.169947,72.799308,3.0,314,1,7787553891,0
738,Shree Ganesh Auto Care 27,076 Kenneth Creek Suite 359,Surat,Gujarat,395002,21.20998,72.805125,2.9,314,1,8308677553,1
739,Shree Ganesh Auto Care 25,87508 Katie Lodge,Surat,Gujarat,395003,21.179971,72.874894,4.9,313,0,7976887129,4
740,Sai Baba Car Clinic 63,836 Mary Knoll Apt. 666,Surat,Gujarat,395007,21.223589,72.888255,4.7,313,0,7329946313,2
741,Perfect Wheels Garage 43,27245 Walker Valley Apt. 756,Surat,Gujarat,395008,21.152531,72.81608,4.5,313,1,9789440211,0
742,Speedy Motors 48,62299 Sara Port Apt. 485,Surat,Gujarat,395006,21.205783,72.804841,2.4,313,1,8120847842,0
743,Krishna Auto Works 90,500 Nicholas Centers,Surat,Gujarat,395007,21.222522,72.883196,2.4,313,0,7666833559,2
744,Krishna Auto Works 60,7578 Atkins Tunnel,Surat,Gujarat,395007,21.235614,72.830509,2.4,313,0,8408413096,1
745,Surat Car Garage 76,52904 Vanessa Plains,Surat,Gujarat,395004,21.16019,72.865872,4.6,312,0,7110071126,4
746,Jai Hind Auto Repairs 42,7880 Seth Locks Apt. 652,Surat,Gujarat,395004,21.166242,72.845295,3.8,312,1,8970449628,4
747,Royal Auto Solutions 11,96304 Espinoza Fields,Surat,Gujarat,395001,21.210451,72.77671,3.6,312,0,8842584745,3
748,Jai Hind Auto Repairs 62,074 Justin Fork,Surat,Gujarat,395004,21.150098,72.850157,3.5,312,1,9968261393,4
749,Speedy Motors 82,92840 Campbell Key Suite 690,Surat,Gujarat,395001,21.230437,72.873488,3.4,312,1,8253011284,2
750,Perfect Wheels Garage 53,583 Nicholas Courts,Surat,Gujarat,395005,21.232371,72.846906,2.8,312,0,8464177797,1
751,Jai Hind Auto Repairs 24,725 Shaw Streets Suite 211,Surat,Gujarat,395009,21.190156,72.800627,2.5,312,1,9540338115,0
752,Perfect Wheels Garage 61,0791 Elizabeth Islands,Surat,Gujarat,395006,21.249674,72.890898,4.9,311,0,9951841513,2
753,Perfect Wheels Garage 20,63369 Montgomery Turnpike Apt. 982,Surat,Gujarat,395007,21.170439,72.755686,4.8,311,1,7946776764,5
754,Speedy Motors 40,"PSC 6758, Box 6463",Surat,Gujarat,395006,21.233432,72.755476,4.1,311,1,7447001678,3
755,Speedy Motors 31,064 Tammy Stravenue,Surat,Gujarat,395005,21.174324,72.870679,3.0,311,1,7657348627,4
756,Speedy Motors 30,93335 Tracy Oval,Surat,Gujarat,395006,21.241758,72.810294,2.5,311,0,9152145540,1
757,Perfect Wheels Garage 95,622 Patel Forks Suite 160,Surat,Gujarat,395008,21.17765,72.838438,4.3,310,1,7424205323,0
758,Royal Auto Solutions 89,053 Dana Plains Suite 843,Surat,Gujarat,395010,21.188914,72.75149,4.3,310,0,7217627794,5
759,Royal Auto Solutions 49,632 James Valleys Suite 800,Surat,Gujarat,395009,21.234241,72.835647,3.2,309,0,7726184945,1
760,Speedy Motors 21,478 Levy Brook,Surat,Gujarat,395002,21.204705,72.884719,2.3,309,1,7359934876,2
761,Gujarat Car Care 74,1052 Reyes Pines,Surat,Gujarat,395010,21.19795,72.854059,2.3,308,0,9497932067,4
762,Mahalaxmi Auto Service 92,4333 Alvarado Stream Suite 552,Surat,Gujarat,395009,21.238383,72.82963,4.7,307,1,7502107095,1
763,Jai Hind Auto Repairs 57,6465 Sarah Flats,Surat,Gujarat,395002,21.196892,72.844708,4.4,307,0,7565233413,0
764,Gujarat Car Care 97,585 Davis Roads,Surat,Gujarat,395006,21.24227,72.886117,4.4,307,0,8784028039,2
765,Shree Ganesh Auto Care 36,Unit 9222 Box 5606,Surat,Gujarat,395007,21.161926,72.817918,3.8,307,1,7940321056,0
766,Jai Hind Auto Repairs 43,Unit 4306 Box 9523,Surat,Gujarat,395009,21.177345,72.808604,3.6,307,0,7318075075,0
767,Speedy Motors 50,7192 Sanders Run Suite 310,Surat,Gujarat,395003,21.199533,72.755553,3.5,307,1,9979034173,5
768,Jai Hind Auto Repairs 98,672 Amanda Plain Apt. 904,Surat,Gujarat,395004,21.189124,72.773916,3.3,307,0,8561894970,5
769,Mahalaxmi Auto Service 35,58300 Jeremy Wells Suite 421,Surat,Gujarat,395009,21.219617,72.770591,3.8,305,0,8279907682,3
770,Surat Car Garage 99,9177 Hines Row,Surat,Gujarat,395002,21.21444,72.887532,3.2,305,0,7721614462,2
771,Sai Baba Car Clinic 59,4502 Kristen Freeway,Surat,Gujarat,395005,21.169778,72.840981,2.9,305,0,8494852480,0
772,Mahalaxmi Auto Service 85,6600 David Gardens,Surat,Gujarat,395001,21.244918,72.844093,2.7,305,1,7942987926,1
773,Sai Baba Car Clinic 69,786 Frye Mount Suite 854,Surat,Gujarat,395002,21.195479,72.850924,4.0,304,1,7423938353,4
774,Royal Auto Solutions 29,61107 Williams Coves,Surat,Gujarat,395005,21.192047,72.883027,3.1,304,1,8570776572,4
775,Surat Car Garage 31,8564 Miller Courts Suite 397,Surat,Gujarat,395010,21.162228,72.871003,3.0,304,1,9345897813,4
776,Krishna Auto Works 30,77038 Lee Tunnel,Surat,Gujarat,395006,21.205304,72.806314,2.6,304,1,9734378175,0
777,Sai Baba Car Clinic 3,886 Robert Gateway,Surat,Gujarat,395009,21.215732,72.880197,4.8,303,0,8996451150,2
778,Sai Baba Car Clinic 50,588 Ryan Stream,Surat,Gujarat,395004,21.194674,72.790049,3.0,303,0,7342190083,5
779,Gujarat Car Care 95,09004 Kevin Light,Surat,Gujarat,395001,21.195315,72.897443,4.4,302,0,8744344089,4
780,Sai Baba Car Clinic 79,02921 Yu Landing Suite 915,Surat,Gujarat,395009,21.159343,72.846148,3.8,302,0,9273708429,4
781,Surat Car Garage 2,Unit 8487 Box 2829,Surat,Gujarat,395002,21.175874,72.826601,3.6,302,0,7847437285,0
782,Gujarat Car Care 28,34686 Grace Forge,Surat,Gujarat,395006,21.20108,72.867131,3.5,302,1,7158330271,4
783,Mahalaxmi Auto Service 94,9644 Ronald Freeway,Surat,Gujarat,395005,21.22689,72.849497,3.5,302,0,9200394563,1
784,Perfect Wheels Garage 10,473 Thompson Creek Apt. 290,Surat,Gujarat,395010,21.211957,72.864615,3.9,301,0,7212547032,2
785,Shree Ganesh Auto Care 36,USS Lamb,Surat,Gujarat,395002,21.243498,72.844116,3.9,301,0,7491378406,1
786,Sai Baba Car Clinic 37,22528 Timothy Throughway,Surat,Gujarat,395006,21.228313,72.810572,3.2,301,0,9735322724,1
787,Sai Baba Car Clinic 2,34249 David Pike,Surat,Gujarat,395007,21.223618,72.786998,3.0,301,0,7441417644,3
788,Speedy Motors 25,98655 Kevin Heights,Surat,Gujarat,395010,21.214443,72.874282,4.4,300,1,8790870724,2
789,Shree Ganesh Auto Care 53,23008 Henry Mall Suite 567,Surat,Gujarat,395002,21.185109,72.851938,3.8,300,0,7200583339,4
790,Krishna Auto Works 6,156 Edward Parkway,Surat,Gujarat,395002,21.202058,72.848848,2.9,300,1,9812328619,4
791,Shree Ganesh Auto Care 5,137 Cox Knoll Apt. 579,Surat,Gujarat,395007,21.176644,72.855008,4.7,299,0,9865912822,4
792,Surat Car Garage 83,607 Tanner Prairie Apt. 747,Surat,Gujarat,395008,21.187652,72.820763,4.0,299,1,9128601693,0
793,Sai Baba Car Clinic 78,139 Ray Wall,Surat,Gujarat,395002,21.230851,72.880626,3.9,299,1,8985181094,2
794,Surat Car Garage 54,02435 Heidi Inlet Suite 651,Surat,Gujarat,395002,21.24905,72.8316,3.6,299,0,8723871300,1
795,Jai Hind Auto Repairs 51,438 Chase Flat,Surat,Gujarat,395006,21.179145,72.854244,3.5,299,0,9772924318,4
796,Krishna Auto Works 49,08194 Mckinney Crossroad Suite 230,Surat,Gujarat,395005,21.191119,72.791968,2.9,299,0,9203755634,5
797,Gujarat Car Care 91,51305 Jeffrey Stream,Surat,Gujarat,395005,21.192705,72.87717,2.8,299,1,7686540482,4
798,Royal Auto Solutions 71,35494 Clinton Parkway,Surat,Gujarat,395006,21.177105,72.891492,4.4,298,0,9868234988,4
799,Jai Hind Auto Repairs 87,44565 Chavez Fort,Surat,Gujarat,395008,21.244882,72.805802,4.3,298,0,8329873014,1
800,Gujarat Car Care 89,4774 James Ford Suite 183,Surat,Gujarat,395009,21.242345,72.840781,4.0,298,0,9658783506,1
801,Surat Car Garage 42,USS Campbell,Surat,Gujarat,395007,21.232431,72.881093,3.8,298,0,9949790697,2
802,Mahalaxmi Auto Service 50,"PSC 7727, Box 0289",Surat,Gujarat,395005,21.235851,72.890696,3.4,298,1,8139845765,2
803,Krishna Auto Works 73,9469 Green Ports,Surat,Gujarat,395003,21.186769,72.788267,2.3,298,0,8309535843,5
804,Royal Auto Solutions 31,468 Gonzalez Locks Suite 987,Surat,Gujarat,395001,21.151275,72.76335,2.3,298,1,9673355430,5
